date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price,selling price,predicted price,country
2024-09-11,P007,39,D,North,53.07,23.89,1,2611,134,29.18,40.391577,53.070000000111456,Bhutan
2024-09-12,P015,49,A,East,78.94,27.52,1,3328,327,51.42,57.215712,78.94000000018352,Myanmar
2024-09-13,P018,67,E,North,27.57,18.96,1,657,111,8.61,22.342728,27.570000000153065,India
2024-09-14,P013,47,B,North,41.22,11.7,5,816,250,29.52,36.39726,41.21999999988894,India
2024-09-15,P012,59,A,North,14.5,1.12,2,4708,211,13.38,14.3376,14.500000000008871,Bhutan
2024-09-16,P002,62,B,North,73.18,16.29,5,4810,64,56.89000000000001,61.258978000000006,73.18000000001106,India
2024-09-17,P012,45,D,East,76.95,2.46,3,4162,353,74.49000000000001,75.05703,76.94999999996176,Bangladesh
2024-09-18,P006,54,C,East,51.15,4.32,5,1976,64,46.83,48.94032,51.14999999988287,Thailand
2024-09-19,P001,22,C,East,58.44,19.74,3,1889,372,38.7,46.903944,58.4400000000148,Bangladesh
2024-09-20,P001,44,E,South,77.48,33.75,2,302,401,43.73,51.3305,77.47999999994903,Indonesia
2024-09-21,P015,52,A,South,34.15,3.76,2,3552,464,30.39,32.86596,34.1499999999742,Indonesia
2024-09-22,P016,42,D,East,64.63,4.3,3,3957,76,60.33,61.85091,64.62999999992735,Bangladesh
2024-09-23,P007,71,D,South,96.75,56.22,3,409,182,40.53,42.35715,96.7499999999325,Sri Lanka
2024-09-24,P014,40,B,East,69.22,17.76,1,3354,32,51.46,56.926528,69.22000000012241,Bangladesh
2024-09-25,P019,50,E,North,17.03,4.23,2,337,412,12.8,16.309631,17.030000000110086,India
2024-09-26,P019,56,D,East,36.12,1.14,5,2727,445,34.98,35.708231999999995,36.11999999988254,Myanmar
2024-09-27,P013,69,A,East,56.72,19.37,4,1966,97,37.35,45.733336,56.72000000001352,Thailand
2024-09-28,P012,40,D,South,16.54,3.51,5,4058,333,13.03,15.959446,16.53999999975485,Maldives
2024-09-29,P001,66,C,East,70.89,20.17,4,3449,212,50.72,56.591487,70.89000000007007,Myanmar
2024-09-30,P012,54,E,West,68.88,41.63,3,4359,202,27.25,40.205256,68.8799999999413,Pakistan
2024-10-01,P004,45,B,North,88.87,6.04,4,458,275,82.83,83.502252,88.86999999985198,Nepal
2024-10-02,P015,59,A,East,55.0,9.75,1,1232,95,45.25,49.6375,55.00000000017474,Myanmar
2024-10-03,P016,56,C,East,72.29,32.85,5,867,90,39.440000000000005,48.54273500000001,72.28999999994207,Bangladesh
2024-10-04,P015,48,D,East,26.38,5.74,2,3425,447,20.64,24.865788,26.38000000006419,Thailand
2024-10-05,P008,55,E,East,10.26,1.88,4,2527,52,8.379999999999999,10.067112,10.25999999994535,Bangladesh
2024-10-06,P019,51,E,South,25.5,10.64,4,2617,125,14.86,22.7868,25.49999999984212,Maldives
2024-10-07,P015,56,A,South,15.6,12.82,3,2092,275,2.78,13.60008,15.59999999999402,Indonesia
2024-10-08,P018,61,B,West,48.49,13.99,1,2403,293,34.5,41.706249,48.490000000026434,Afghanistan
2024-10-09,P011,70,C,South,52.15,20.11,4,4869,457,32.04,41.662635,52.14999999994617,Maldives
2024-10-10,P009,42,B,West,68.0,34.09,3,2759,88,33.91,44.8188,67.99999999995032,Iran
2024-10-11,P001,76,A,West,22.67,3.48,4,2680,303,19.19,21.881084,22.66999999994424,Afghanistan
2024-10-12,P009,35,A,East,29.32,5.28,4,315,162,24.04,27.771904,29.319999999949257,Myanmar
2024-10-13,P012,53,C,West,81.85,43.61,4,4055,369,38.24,46.155215,81.84999999991851,Pakistan
2024-10-14,P002,60,E,North,61.89,13.64,4,3481,445,48.25,53.448204,61.89000000000566,Nepal
2024-10-15,P011,57,E,South,12.64,2.44,5,1095,460,10.2,12.331584,12.639999999844592,Indonesia
2024-10-16,P014,48,C,West,86.36,2.76,4,4622,271,83.6,83.97646399999999,86.3599999997059,Pakistan
2024-10-17,P002,53,B,North,66.68,29.67,5,317,488,37.010000000000005,46.896044,66.67999999981956,Nepal
2024-10-18,P015,50,C,South,26.8,11.07,1,2980,139,15.73,23.83324,26.80000000003647,Maldives
2024-10-19,P018,49,E,North,32.69,13.02,4,1357,371,19.67,28.433762,32.689999999949336,Nepal
2024-10-20,P014,63,B,East,59.82,6.74,4,4049,160,53.08,55.788132,59.81999999995495,Myanmar
2024-10-21,P012,58,D,East,60.47,23.12,5,314,348,37.35,46.489336,60.469999999882006,Bangladesh
2024-10-22,P010,48,B,South,82.47,13.33,3,184,459,69.14,71.476749,82.46999999993724,Sri Lanka
2024-10-23,P014,64,E,West,42.27,5.36,3,778,460,36.91,40.004328,42.2699999999169,Iran
2024-10-24,P015,58,A,North,59.44,20.16,2,599,153,39.28,47.456896,59.440000000091565,Bhutan
2024-10-25,P005,63,B,East,62.43,11.27,4,3794,415,51.16,55.394139,62.430000000045645,Myanmar
2024-10-26,P002,61,B,West,60.28,32.43,2,984,169,27.85,40.731196,60.27999999999979,Iran
2024-10-27,P006,47,A,East,16.56,3.6,2,4213,10,12.96,15.96384,16.560000000092977,Bangladesh
2024-10-28,P012,49,E,East,47.01,27.82,3,671,123,19.19,33.931818,47.01000000001,Myanmar
2024-10-29,P002,62,D,West,40.5,17.75,3,1817,185,22.75,33.31125,40.4999999999511,Afghanistan
2024-10-30,P004,61,D,South,99.35,9.0,5,3269,415,90.35,90.4085,99.3499999998644,Indonesia
2024-10-31,P007,55,C,West,51.91,14.23,5,1982,41,37.67999999999999,44.523207,51.90999999981408,Afghanistan
2024-11-01,P016,56,D,North,49.17,14.67,4,2349,158,34.5,41.956761,49.16999999992251,Bhutan
2024-11-02,P001,68,D,South,53.53,21.3,5,4914,483,32.230000000000004,42.12811,53.5300000000454,Sri Lanka
2024-11-03,P001,49,B,North,92.74,15.83,4,1330,402,76.91,78.059258,92.73999999989609,Bhutan
2024-11-04,P014,60,C,South,65.03,5.67,5,1109,169,59.36,61.342799,65.02999999983425,Sri Lanka
2024-11-05,P011,53,D,East,45.02,18.57,4,548,215,26.450000000000003,36.659786,45.01999999994341,Myanmar
2024-11-06,P012,53,B,West,92.13,14.05,1,4660,246,78.08,79.185735,92.1299999999708,Afghanistan
2024-11-07,P011,66,C,North,93.69,51.87,2,941,427,41.82,45.092997,93.69000000008336,Bhutan
2024-11-08,P006,63,B,South,33.79,9.46,5,3341,64,24.33,30.593466,33.78999999987724,Indonesia
2024-11-09,P012,63,A,East,45.41,23.12,1,2430,269,22.29,34.911207999999995,45.410000000205,Bangladesh
2024-11-10,P012,68,E,East,96.98,27.64,1,3708,208,69.34,70.174728,96.9800000001973,Thailand
2024-11-11,P010,55,E,West,58.69,9.79,1,2982,38,48.9,52.944249,58.69000000000221,Pakistan
2024-11-12,P008,62,E,West,48.86,16.87,1,4751,322,31.99,40.617318,48.86000000005438,Iran
2024-11-13,P020,52,D,North,27.59,6.56,3,4149,422,21.03,25.780096,27.589999999885336,India
2024-11-14,P019,58,E,South,44.6,17.81,2,833,36,26.790000000000003,36.65674,44.60000000004865,Maldives
2024-11-15,P007,54,E,East,66.81,45.23,4,4707,372,21.580000000000005,36.591837,66.81000000014893,Myanmar
2024-11-16,P014,56,C,North,13.48,4.41,4,667,112,9.07,12.885532,13.4799999999576,Nepal
2024-11-17,P004,61,C,North,17.5,3.82,3,871,138,13.68,16.8315,17.499999999954547,Nepal
2024-11-18,P001,47,C,East,10.48,7.01,1,1247,237,3.4700000000000006,9.745352,10.480000000105624,Myanmar
2024-11-19,P008,76,D,South,29.7,4.46,5,3713,225,25.24,28.37538,29.699999999860903,Indonesia
2024-11-20,P005,45,E,North,26.47,6.24,2,4757,101,20.23,24.818272,26.47000000003914,Nepal
2024-11-21,P008,43,D,West,86.57,21.28,2,4309,199,65.28999999999999,68.147904,86.56999999996248,Pakistan
2024-11-22,P008,67,D,East,26.67,8.12,5,1354,308,18.550000000000004,24.504396,26.669999999890315,Bangladesh
2024-11-23,P007,63,D,East,69.51,24.78,4,371,477,44.73,52.285422,69.50999999989745,Thailand
2024-11-24,P019,61,D,East,20.65,15.3,1,1373,225,5.349999999999998,17.49055,20.650000000196087,Thailand
2024-11-25,P004,62,D,South,63.42,10.56,3,255,456,52.86,56.722848,63.419999999882194,Indonesia
2024-11-26,P020,55,D,South,49.21,0.81,1,998,272,48.4,48.811399,49.210000000087135,Maldives
2024-11-27,P006,46,E,North,46.78,16.96,5,1874,185,29.82,38.846112,46.77999999985419,India
2024-11-28,P012,56,C,North,87.09,14.74,5,4828,117,72.35000000000001,74.25293400000001,87.08999999985187,India
2024-11-29,P018,49,B,East,25.09,5.11,3,4476,195,19.98,23.807901,25.0899999999331,Bangladesh
2024-11-30,P012,65,B,North,63.57,9.67,5,515,54,53.9,57.422781,63.569999999875805,Nepal
2024-12-01,P018,54,B,East,83.97,46.66,4,2820,239,37.31,44.789598000000005,83.9700000000465,Thailand
2024-12-02,P003,47,A,West,74.25,13.88,4,3106,267,60.37,63.9441,74.24999999990894,Afghanistan
2024-12-03,P010,52,C,North,98.5,35.31,4,814,454,63.19,63.71965,98.49999999992642,Bhutan
2024-12-04,P007,60,E,South,10.19,4.11,3,1330,351,6.079999999999999,9.771191,10.189999999954058,Maldives
2024-12-05,P003,50,D,South,89.59,31.84,4,2224,380,57.75,61.064544,89.58999999994154,Indonesia
2024-12-06,P019,47,B,East,65.21,11.26,4,273,447,53.95,57.86735399999999,65.21000000002422,Bangladesh
2024-12-07,P013,58,C,West,10.22,0.37,4,2765,411,9.85,10.182186000000002,10.219999999844251,Pakistan
2024-12-08,P004,58,E,North,51.89,4.13,2,817,314,47.76,49.746943,51.88999999997256,Bhutan
2024-12-09,P010,50,B,North,79.07,19.34,3,4823,497,59.72999999999999,63.777862,79.07000000002876,Nepal
2024-12-10,P006,51,C,West,26.43,8.92,3,964,295,17.509999999999998,24.072444,26.42999999993089,Afghanistan
2024-12-11,P001,58,E,West,71.06,20.23,4,2195,218,50.83,56.684562,71.0599999998941,Afghanistan
2024-12-12,P006,41,C,North,22.57,6.16,5,3453,110,16.41,21.179688,22.569999999862105,India
2024-12-13,P008,41,D,East,82.31,28.52,3,1383,364,53.790000000000006,58.835188,82.31000000000853,Myanmar
2024-12-14,P015,48,C,North,61.16,21.7,3,1770,367,39.46,47.88828,61.16000000000913,Bhutan
2024-12-15,P008,53,C,West,13.05,1.93,5,3706,230,11.12,12.798135,13.049999999781212,Pakistan
2024-12-16,P006,59,A,South,18.18,7.69,4,4545,89,10.489999999999998,16.781958,18.17999999993452,Indonesia
2024-12-17,P019,70,D,North,87.75,6.08,2,781,94,81.67,82.4148,87.75000000007824,India
2024-12-18,P014,64,C,West,12.97,8.32,1,595,467,4.65,11.890896,12.970000000097407,Pakistan
2024-12-19,P002,54,D,South,36.87,10.6,5,4105,14,26.27,32.96178,36.8699999998955,Indonesia
2024-12-20,P007,55,C,North,61.02,12.33,1,4208,460,48.690000000000005,53.496234,61.02000000015683,Nepal
2024-12-21,P008,46,D,East,29.21,7.66,5,3093,296,21.55,26.972514,29.20999999990705,Thailand
2024-12-22,P010,56,E,East,30.18,5.65,2,4567,131,24.53,28.47483,30.18000000005945,Myanmar
2024-12-23,P013,53,B,North,79.84,52.05,2,3144,22,27.790000000000006,38.283280000000005,79.84000000013552,Nepal
2024-12-24,P020,59,A,North,36.19,9.87,4,3089,25,26.32,32.618047,36.189999999915024,Bhutan
2024-12-25,P001,47,B,South,13.47,1.55,1,3478,477,11.92,13.261215,13.470000000155512,Maldives
2024-12-26,P009,61,C,East,74.9,4.0,2,2868,489,70.9,71.90400000000001,74.90000000008177,Thailand
2024-12-27,P010,71,C,West,95.89,16.7,3,4324,272,79.19,79.87637000000001,95.8899999999354,Afghanistan
2024-12-28,P020,55,E,North,84.87,7.16,2,3648,397,77.71000000000001,78.79330800000001,84.86999999994524,Bhutan
2024-12-29,P002,60,C,East,59.37,8.53,4,2327,321,50.84,54.305739,59.36999999996856,Myanmar
2024-12-30,P020,63,D,East,48.24,4.1,2,2312,344,44.14,46.26216,48.240000000077934,Bangladesh
2024-12-31,P011,52,B,North,93.26,19.75,5,821,15,73.51,74.84115,93.25999999987454,Nepal
2025-01-01,P005,58,C,North,78.96,34.94,5,1030,188,44.02,51.371376,78.959999999855,Bhutan
2025-01-02,P018,56,E,West,61.36,11.89,1,1302,35,49.47,54.064296,61.3600000000363,Afghanistan
2025-01-03,P007,57,A,North,89.18,19.5,5,4006,49,69.68,71.7899,89.17999999994151,Nepal
2025-01-04,P003,48,B,West,64.15,9.44,1,1495,246,54.71000000000001,58.094240000000006,64.1500000000378,Afghanistan
2025-01-05,P016,56,E,North,97.62,23.0,1,835,93,74.62,75.1674,97.6200000001121,Bhutan
2025-01-06,P015,61,E,South,87.25,53.71,1,4719,105,33.54,40.388025,87.25000000012906,Indonesia
2025-01-07,P008,70,B,North,59.54,5.87,3,691,392,53.67,56.045002,59.53999999995131,Bhutan
2025-01-08,P020,66,E,South,93.06,28.17,1,653,158,64.89,66.844998,93.06000000010728,Sri Lanka
2025-01-09,P005,78,A,North,40.82,11.13,5,2714,417,29.69,36.276734,40.819999999944734,Nepal
2025-01-10,P003,48,A,East,73.08,16.24,5,2707,454,56.84,61.211808,73.0799999999571,Bangladesh
2025-01-11,P005,65,C,North,25.41,18.49,2,4506,270,6.920000000000002,20.711691,25.41000000016781,Bhutan
2025-01-12,P009,58,D,South,90.58,9.62,2,3897,246,80.96,81.866204,90.57999999999794,Maldives
2025-01-13,P016,78,C,North,32.32,10.37,5,1766,161,21.950000000000003,28.968416,32.3199999999032,Bhutan
2025-01-14,P014,48,D,North,95.41,42.69,3,639,385,52.72,54.679471,95.41000000000444,Nepal
2025-01-15,P018,48,B,East,11.53,3.51,4,2199,296,8.02,11.125297,11.529999999986812,Bangladesh
2025-01-16,P007,50,E,East,71.37,20.68,1,2613,246,50.690000000000005,56.610684000000006,71.37000000014612,Myanmar
2025-01-17,P015,35,C,South,23.51,5.99,2,4883,211,17.520000000000003,22.101751,23.509999999833862,Sri Lanka
2025-01-18,P008,51,E,North,79.37,13.82,5,3393,193,65.55000000000001,68.401066,79.36999999986529,Bhutan
2025-01-19,P003,49,C,North,54.27,2.3,1,1031,247,51.970000000000006,53.02179,54.270000000048,Bhutan
2025-01-20,P011,58,C,East,91.87,33.86,2,3678,415,58.010000000000005,60.762818,91.8700000001719,Thailand
2025-01-21,P020,60,A,South,74.36,14.57,1,2327,464,59.79,63.525748,74.3600000000769,Sri Lanka
2025-01-22,P018,75,D,North,79.14,6.99,1,331,474,72.15,73.608114,79.1400000001058,India
2025-01-23,P015,66,B,South,20.84,6.03,4,3591,164,14.81,19.583348,20.83999999986523,Sri Lanka
2025-01-24,P010,50,E,South,18.69,2.34,1,4423,496,16.35,18.252654,18.690000000034555,Maldives
2025-01-25,P003,47,C,South,86.55,19.43,2,2641,226,67.12,69.733335,86.55000000004256,Sri Lanka
2025-01-26,P015,61,E,East,30.32,3.38,1,4403,264,26.94,29.295184,30.32000000008383,Bangladesh
2025-01-27,P006,43,A,West,88.02,40.95,1,4775,50,47.06999999999999,51.97581,88.0200000001297,Pakistan
2025-01-28,P011,75,B,East,22.83,4.4,3,3714,480,18.43,21.82548,22.830000000083587,Bangladesh
2025-01-29,P011,68,D,North,37.76,12.21,4,4475,112,25.55,33.149504,37.759999999940334,Bhutan
2025-01-30,P019,52,D,South,93.59,8.13,3,4770,443,85.46000000000001,85.981133,93.58999999977917,Maldives
2025-01-31,P003,39,C,South,85.57,16.99,1,833,173,68.58,71.031657,85.5700000000279,Indonesia
2025-02-01,P013,70,B,South,14.88,3.16,1,1811,254,11.72,14.409792,14.88000000009762,Indonesia
2025-02-02,P008,55,D,North,50.33,8.54,5,1130,120,41.79,46.031818,50.32999999983935,India
2025-02-03,P011,69,B,North,91.89,9.38,2,117,237,82.51,83.270718,91.89000000001032,Bhutan
2025-02-04,P011,40,E,South,11.33,4.0,2,3583,102,7.33,10.8768,11.329999999930914,Sri Lanka
2025-02-05,P013,50,A,South,19.66,3.21,2,1707,451,16.45,19.028914,19.660000000048846,Sri Lanka
2025-02-06,P003,56,B,South,68.07,30.74,5,2936,71,37.33,47.145282,68.06999999992505,Indonesia
2025-02-07,P006,57,B,North,19.45,8.3,1,1745,309,11.15,17.83565,19.45000000012755,Bhutan
2025-02-08,P010,52,D,South,50.4,13.24,1,1213,97,37.16,43.72704,50.400000000061446,Sri Lanka
2025-02-09,P019,63,C,South,55.7,8.93,5,3711,398,46.77,50.72599,55.69999999975779,Maldives
2025-02-10,P012,46,C,East,87.42,4.99,2,4846,292,82.43,83.057742,87.4200000000236,Thailand
2025-02-11,P014,55,E,South,96.17,40.23,4,2089,372,55.940000000000005,57.480809,96.1699999999182,Maldives
2025-02-12,P011,58,D,East,56.1,11.28,5,1835,121,44.82,49.77192,56.09999999989438,Myanmar
2025-02-13,P010,62,D,South,55.93,13.67,1,837,357,42.26,48.284369,55.930000000058754,Indonesia
2025-02-14,P003,64,A,East,75.41,16.12,1,305,52,59.28999999999999,63.253908,75.41000000005187,Bangladesh
2025-02-15,P013,45,C,East,27.33,2.58,2,1735,363,24.75,26.624886,27.330000000084347,Bangladesh
2025-02-16,P018,41,D,North,94.68,33.73,4,2689,80,60.95000000000001,62.74443600000001,94.67999999992182,Nepal
2025-02-17,P013,69,E,South,10.11,2.19,5,2551,338,7.92,9.888591,10.10999999982669,Sri Lanka
2025-02-18,P014,60,A,South,10.16,7.38,1,1971,382,2.78,9.410192,10.160000000120183,Indonesia
2025-02-19,P014,49,C,South,66.31,5.02,3,3236,465,61.290000000000006,62.981238000000005,66.3099999998982,Indonesia
2025-02-20,P007,72,C,East,40.73,19.05,3,1006,189,21.68,32.970935,40.73000000000396,Bangladesh
2025-02-21,P012,58,C,North,45.83,16.3,2,4811,448,29.53,38.35971,45.83000000006577,Bhutan
2025-02-22,P004,68,A,West,29.93,9.89,5,2122,441,20.04,26.969923,29.92999999986853,Afghanistan
2025-02-23,P016,57,E,East,46.7,4.1,3,1627,68,42.6,44.78530000000001,46.70000000001302,Myanmar
2025-02-24,P019,77,E,West,84.52,22.16,1,4442,320,62.36,65.790368,84.51999999995016,Pakistan
2025-02-25,P010,74,D,East,72.93,10.71,3,1483,461,62.220000000000006,65.119197,72.92999999999768,Bangladesh
2025-02-26,P016,54,D,East,18.52,3.78,3,632,405,14.74,17.819944,18.520000000058243,Thailand
2025-02-27,P005,66,C,South,15.1,3.96,3,2581,362,11.14,14.50204,15.099999999995472,Maldives
2025-02-28,P016,63,B,East,55.56,12.87,1,2139,273,42.690000000000005,48.409428000000005,55.560000000169055,Myanmar
2025-03-01,P001,70,D,East,75.71,19.15,5,3227,333,56.56,61.211535,75.70999999999603,Thailand
2025-03-02,P005,47,E,North,69.8,8.24,5,651,427,61.56,64.04848,69.79999999979447,Bhutan
2025-03-03,P013,64,C,South,87.77,5.94,1,2813,107,81.83,82.556462,87.77000000005182,Maldives
2025-03-04,P013,67,E,North,21.99,1.8,2,2583,200,20.19,21.59418,21.990000000029017,India
2025-03-05,P003,39,C,West,64.52,31.51,2,3254,246,33.00999999999999,44.189748,64.52000000005594,Iran
2025-03-06,P017,45,A,South,78.94,5.05,4,1284,56,73.89,74.95353,78.93999999991485,Sri Lanka
2025-03-07,P019,36,D,North,94.41,30.62,1,434,306,63.78999999999999,65.50165799999999,94.41000000014608,India
2025-03-08,P005,54,A,South,19.08,4.31,1,3322,346,14.77,18.257652,19.08000000011976,Sri Lanka
2025-03-09,P005,64,D,South,31.57,6.45,1,4568,99,25.12,29.533735,31.570000000108344,Indonesia
2025-03-10,P015,72,E,West,41.91,24.49,4,868,420,17.419999999999998,31.646241,41.90999999988863,Iran
2025-03-11,P010,58,E,East,58.67,10.82,5,3121,304,47.85,52.321906,58.6699999999032,Myanmar
2025-03-12,P012,73,B,West,46.78,10.4,4,1084,474,36.38,41.91488,46.77999999988217,Iran
2025-03-13,P011,43,E,North,87.5,60.44,4,3442,330,27.06,34.615,87.50000000003985,Nepal
2025-03-14,P001,40,C,South,95.55,11.61,3,696,108,83.94,84.456645,95.54999999989263,Maldives
2025-03-15,P003,56,B,East,16.31,9.44,2,3366,250,6.869999999999999,14.770336,16.310000000152982,Thailand
2025-03-16,P004,61,C,North,72.97,12.32,2,1765,68,60.65,63.980096,72.9700000000382,India
2025-03-17,P019,57,B,West,20.28,6.06,3,1628,289,14.220000000000002,19.051032,20.27999999994166,Pakistan
2025-03-18,P020,36,C,South,90.82,27.18,1,1926,77,63.63999999999999,66.13512399999999,90.82000000006678,Indonesia
2025-03-19,P003,56,B,West,22.79,5.38,3,4728,34,17.41,21.563898,22.7899999999618,Iran
2025-03-20,P018,44,D,South,99.24,30.29,1,3157,188,68.94999999999999,69.180204,99.2400000000303,Maldives
2025-03-21,P003,64,D,South,48.5,6.59,2,1231,145,41.91,45.30385,48.49999999998307,Sri Lanka
2025-03-22,P007,61,B,East,44.37,15.95,2,623,448,28.42,37.292985,44.37000000005878,Thailand
2025-03-23,P001,48,A,West,62.77,11.79,5,3079,305,50.98,55.369417000000006,62.769999999869086,Afghanistan
2025-03-24,P019,52,B,North,45.49,22.06,3,2379,488,23.430000000000003,35.454906,45.490000000035,Nepal
2025-03-25,P018,47,A,South,31.12,6.78,3,3905,268,24.34,29.010064,31.119999999854564,Indonesia
2025-03-26,P002,56,C,South,66.62,7.09,3,3975,347,59.53,61.896642,66.62000000001825,Indonesia
2025-03-27,P012,67,B,North,75.55,7.07,2,4525,287,68.47999999999999,70.208615,75.5500000000385,India
2025-03-28,P017,47,A,North,95.08,63.15,5,1728,462,31.93,35.03698000000001,95.07999999999151,Nepal
2025-03-29,P003,62,B,North,46.82,25.03,4,1949,24,21.79,35.100954,46.819999999966896,Nepal
2025-03-30,P012,52,D,North,73.52,27.37,4,604,251,46.14999999999999,53.397576,73.51999999991935,Nepal
2025-03-31,P012,49,D,West,85.02,35.41,1,948,32,49.61,54.914418,85.02000000005225,Afghanistan
2025-04-01,P006,56,B,South,84.82,16.29,2,3094,211,68.53,71.002822,84.8200000000476,Sri Lanka
2025-04-02,P010,47,B,East,13.08,0.77,2,1662,480,12.31,12.979284,13.08000000010878,Thailand
2025-04-03,P006,52,E,North,42.01,15.95,5,4637,112,26.06,35.309405,42.009999999905965,Bhutan
2025-04-04,P014,45,D,East,11.21,1.52,5,2701,235,9.69,11.039608,11.20999999987958,Bangladesh
2025-04-05,P002,77,C,East,60.32,35.84,5,1719,342,24.48,38.701312,60.31999999994028,Myanmar
2025-04-06,P011,58,B,East,87.86,34.37,4,4865,78,53.49,57.662518000000006,87.86000000006413,Bangladesh
2025-04-07,P015,50,E,West,83.34,15.41,2,2551,341,67.93,70.49730600000001,83.33999999992494,Iran
2025-04-08,P008,59,B,North,83.01,34.33,4,4598,374,48.68000000000001,54.51266700000001,83.01000000006337,Nepal
2025-04-09,P013,56,D,East,41.67,5.97,4,2186,286,35.7,39.182301,41.66999999995373,Bangladesh
2025-04-10,P019,55,A,East,14.17,3.82,5,4394,236,10.35,13.628706,14.16999999983828,Bangladesh
2025-04-11,P010,63,A,South,25.52,12.17,2,1613,406,13.35,22.414216,25.52000000006259,Sri Lanka
2025-04-12,P009,65,D,North,70.36,39.96,5,1835,258,30.4,42.244144,70.35999999991373,India
2025-04-13,P018,52,C,West,22.05,2.04,5,2984,217,20.01,21.60018,22.0499999997176,Iran
2025-04-14,P007,52,E,North,21.28,3.28,4,2245,303,18.0,20.582016000000003,21.27999999991703,India
2025-04-15,P003,55,B,North,41.83,11.2,2,1470,254,30.63,37.14504,41.83000000003916,India
2025-04-16,P012,34,B,North,18.51,3.72,4,2854,105,14.79,17.821428,18.50999999988716,Nepal
2025-04-17,P015,42,B,North,39.68,20.97,4,4207,440,18.71,31.359104,39.67999999992069,India
2025-04-18,P013,71,E,South,97.27,38.36,4,1565,293,58.91,59.957228,97.26999999991338,Indonesia
2025-04-19,P006,74,E,East,11.8,5.98,3,2548,189,5.82,11.09436,11.80000000004441,Bangladesh
2025-04-20,P008,55,D,South,84.75,21.93,4,2646,14,62.82,66.164325,84.7499999999134,Sri Lanka
